schoolId,prefectureId,year,prize,last,representative
2625,9,2015,銅賞,都道府県,False
4121,9,2015,金賞,都道府県,False
2517,9,2015,銀賞,都道府県,False
1809,9,2015,金賞,都道府県,False
2081,9,2015,銀賞,都道府県,False
347,9,2015,銀賞,都道府県,False
329,4,2015,銅賞,都道府県,False
1444,9,2015,銅賞,都道府県,False
1536,9,2015,金賞,都道府県,False
107,9,2015,銀賞,都道府県,False
1146,9,2015,金賞,都道府県,False
1070,9,2015,銀賞,都道府県,False
4003,9,2015,金賞,都道府県,False
3157,9,2015,銀賞,都道府県,False
5185,9,2015,銀賞,都道府県,False
4974,9,2015,銀賞,都道府県,False
440,9,2015,金賞,都道府県,False
384,9,2015,銅賞,都道府県,False
3535,9,2015,銀賞,都道府県,False
296,9,2015,銀賞,都道府県,False
4000,9,2015,金賞,都道府県,False
1352,9,2015,金賞,都道府県,False
2562,9,2015,銀賞,都道府県,False
4845,9,2015,銅賞,都道府県,False
938,9,2015,銅賞,都道府県,False
410,9,2015,銀賞,都道府県,False
99,9,2015,銀賞,都道府県,False
1890,9,2015,銅賞,都道府県,False
520,9,2015,銀賞,都道府県,False
492,9,2015,銀賞,都道府県,False
1776,9,2015,銅賞,都道府県,False
3901,9,2015,金賞,都道府県,False
4781,9,2015,銀賞,都道府県,False
837,9,2015,銅賞,都道府県,False
796,9,2015,銀賞,都道府県,False
2821,9,2015,銀賞,都道府県,False
203,9,2015,金賞,都道府県,False
5190,8,2015,銅賞,都道府県,False
4521,8,2015,銅賞,都道府県,False
801,8,2015,銀賞,都道府県,False
2015,8,2015,銀賞,都道府県,False
4171,8,2015,銅賞,都道府県,False
4232,8,2015,銀賞,都道府県,False
3726,8,2015,銅賞,都道府県,False
2665,8,2015,銀賞,都道府県,False
4694,8,2015,金賞,都道府県,False
4886,8,2015,銅賞,都道府県,False
4258,8,2015,金賞,都道府県,False
3876,8,2015,金賞,都道府県,False
859,7,2015,銀賞,都道府県,False
1064,7,2015,銀賞,都道府県,False
3128,7,2015,銅賞,都道府県,False
5039,7,2015,銀賞,都道府県,False
4761,7,2015,金賞,都道府県,False
502,7,2015,銀賞,都道府県,False
4739,7,2015,銅賞,都道府県,False
3193,7,2015,銅賞,都道府県,False
1680,7,2015,銅賞,都道府県,False
4518,6,2015,銀賞,都道府県,False
1614,6,2015,銀賞,都道府県,False
2181,6,2015,銅賞,都道府県,False
3337,6,2015,金賞,都道府県,False
1708,6,2015,金賞,都道府県,False
3325,6,2015,金賞,都道府県,False
3408,6,2015,銅賞,都道府県,False
1056,6,2015,銅賞,都道府県,False
2776,6,2015,銀賞,都道府県,False
4206,6,2015,銀賞,都道府県,False
3752,6,2015,銀賞,都道府県,False
3096,6,2015,銅賞,都道府県,False
3805,6,2015,銀賞,都道府県,False
1993,6,2015,金賞,都道府県,False
826,6,2015,銀賞,都道府県,False
5125,6,2015,銀賞,都道府県,False
2895,6,2015,金賞,都道府県,False
988,6,2015,銀賞,都道府県,False
4236,5,2015,銅賞,都道府県,False
1881,5,2015,銀賞,都道府県,False
3739,5,2015,銀賞,都道府県,False
3872,5,2015,銀賞,都道府県,False
601,5,2015,銀賞,都道府県,False
4925,5,2015,銀賞,都道府県,False
2528,5,2015,銅賞,都道府県,False
256,5,2015,銅賞,都道府県,False
3603,5,2015,銀賞,都道府県,False
1148,5,2015,銀賞,都道府県,False
1253,5,2015,銀賞,都道府県,False
603,5,2015,金賞,都道府県,False
2871,4,2015,銀賞,都道府県,False
2172,4,2015,金賞,都道府県,False
1460,4,2015,銀賞,都道府県,False
2113,4,2015,銀賞,都道府県,False
3125,4,2015,金賞,都道府県,False
2732,4,2015,銀賞,都道府県,False
3264,4,2015,銀賞,都道府県,False
3912,4,2015,金賞,都道府県,False
1792,4,2015,金賞,都道府県,False
532,4,2015,金賞,都道府県,False
2138,3,2015,銅賞,都道府県,False
1589,3,2015,銅賞,都道府県,False
71,3,2015,銀賞,都道府県,False
1811,3,2015,銀賞,都道府県,False
2125,3,2015,銅賞,都道府県,False
1404,3,2015,銀賞,都道府県,False
1246,3,2015,銅賞,都道府県,False
3781,3,2015,金賞,都道府県,False
30,3,2015,銅賞,都道府県,False
4716,3,2015,銅賞,都道府県,False
3574,3,2015,銀賞,都道府県,False
2731,3,2015,金賞,都道府県,False
3886,2,2015,銅賞,都道府県,False
2126,2,2015,銀賞,都道府県,False
1582,2,2015,銀賞,都道府県,False
3425,2,2015,銀賞,都道府県,False
4667,2,2015,銅賞,都道府県,False
2878,2,2015,金賞,都道府県,False
24,2,2015,銅賞,都道府県,False
4591,2,2015,銅賞,都道府県,False
2477,2,2015,金賞,都道府県,False
4624,2,2015,銀賞,都道府県,False
2983,2,2015,銀賞,都道府県,False
2535,2,2015,銀賞,都道府県,False
1249,2,2015,銅賞,都道府県,False
4951,2,2015,銀賞,都道府県,False
1347,2,2015,銀賞,都道府県,False
2537,2,2015,銀賞,都道府県,False
1913,1,2015,,都道府県,False
1409,1,2015,金賞,都道府県,False
722,1,2015,,都道府県,False
4249,1,2015,,都道府県,False
4112,1,2015,銀賞,都道府県,False
3071,1,2015,,都道府県,False
855,1,2015,,都道府県,False
3925,1,2015,,都道府県,False
4665,1,2015,,都道府県,False
927,1,2015,,都道府県,False
3001,53,2015,金賞,都道府県,False
4956,53,2015,金賞,都道府県,False
3844,53,2015,金賞,都道府県,False
3384,53,2015,金賞,都道府県,False
1316,53,2015,金賞,都道府県,False
3176,51,2015,金賞,都道府県,False
3659,51,2015,金賞,都道府県,False
4490,51,2015,,都道府県,False
4366,50,2015,金賞,都道府県,False
1898,50,2015,金賞,都道府県,False
65,50,2015,金賞,都道府県,False
2638,49,2015,金賞,都道府県,False
2995,49,2015,金賞,都道府県,False
3127,49,2015,金賞,都道府県,False
2898,49,2015,金賞,都道府県,False
937,49,2015,銀賞,都道府県,False
1908,49,2015,金賞,都道府県,False
4221,49,2015,銀賞,都道府県,False
4188,49,2015,銀賞,都道府県,False
3318,49,2015,銀賞,都道府県,False
5166,49,2015,銀賞,都道府県,False
2173,49,2015,銀賞,都道府県,False
813,49,2015,銀賞,都道府県,False
4752,48,2015,,都道府県,False
103,48,2015,,都道府県,False
1888,48,2015,,都道府県,False
4935,48,2015,,都道府県,False
1383,47,2015,金賞,都道府県,False
422,47,2015,金賞,都道府県,False
1071,47,2015,金賞,都道府県,False
2439,37,2016,銀賞,支部,False
3267,35,2016,銅賞,全国,False
967,37,2016,銀賞,支部,False
2025,35,2016,銅賞,支部,False
4811,38,2016,銀賞,支部,False
68,36,2016,金賞,支部,False
581,37,2016,銅賞,支部,False
4689,35,2016,金賞,支部,False
5219,36,2016,金賞,支部,False
3488,37,2016,銀賞,支部,False
4421,35,2016,銀賞,支部,False
3750,38,2016,銅賞,支部,False
4196,35,2016,金賞,支部,False
4563,37,2016,銅賞,全国,False
1780,38,2016,銀賞,支部,False
4264,36,2016,金賞,支部,False
4033,33,2016,銅賞,支部,False
2419,34,2016,金賞,支部,False
1939,31,2016,銀賞,支部,False
20,32,2016,銀賞,支部,False
3755,30,2016,銀賞,支部,False
4396,34,2016,金賞,支部,False
2391,30,2016,銀賞,支部,False
2428,30,2016,銀賞,支部,False
2619,34,2016,銅賞,全国,False
4022,33,2016,銅賞,支部,False
1919,32,2016,銅賞,支部,False
1996,31,2016,金賞,支部,False
894,32,2016,銀賞,支部,False
4390,33,2016,銀賞,支部,False
3866,34,2016,金賞,支部,False
3507,31,2016,銀賞,全国,False
3567,31,2016,銀賞,全国,False
4392,30,2016,銅賞,支部,False
4223,30,2016,金賞,支部,False
187,32,2016,金賞,支部,False
2213,33,2016,銀賞,支部,False
3494,29,2016,銀賞,支部,False
403,27,2016,銀賞,支部,False
2489,26,2016,銅賞,支部,False
95,24,2016,金賞,全国,False
1142,24,2016,金賞,全国,False
1273,25,2016,銀賞,支部,False
3823,26,2016,金賞,支部,False
3055,24,2016,金賞,支部,False
931,26,2016,金賞,支部,False
3514,25,2016,銀賞,支部,False
2694,28,2016,銀賞,支部,False
3977,24,2016,金賞,支部,False
4989,27,2016,銅賞,支部,False
4078,25,2016,銀賞,支部,False
3486,29,2016,銅賞,支部,False
5131,26,2016,銀賞,支部,False
2096,24,2016,銀賞,支部,False
365,24,2016,金賞,支部,False
1999,26,2016,銀賞,支部,False
4596,24,2016,銅賞,全国,False
2863,26,2016,金賞,支部,False
4769,28,2016,金賞,支部,False
2008,17,2016,銀賞,支部,False
4473,20,2016,銀賞,支部,False
1762,19,2016,銀賞,支部,False
191,18,2016,銅賞,支部,False
3427,16,2016,銀賞,支部,False
4085,17,2016,銀賞,支部,False
1787,20,2016,金賞,支部,False
4427,19,2016,銀賞,支部,False
1077,16,2016,銅賞,支部,False
337,16,2016,銀賞,全国,False
3117,16,2016,銀賞,支部,False
2936,16,2016,銀賞,全国,False
1686,19,2016,金賞,支部,False
4718,20,2016,銅賞,支部,False
537,18,2016,銅賞,支部,False
2932,20,2016,銀賞,全国,False
3650,16,2016,金賞,支部,False
1952,17,2016,銀賞,支部,False
2024,18,2016,銅賞,支部,False
4988,19,2016,銀賞,支部,False
205,23,2016,銀賞,支部,False
2308,21,2016,銅賞,支部,False
4894,23,2016,金賞,支部,False
50,22,2016,金賞,支部,False
2337,22,2016,銀賞,支部,False
2423,22,2016,銀賞,支部,False
262,21,2016,銀賞,支部,False
3420,23,2016,銅賞,全国,False
4559,21,2016,銅賞,全国,False
911,21,2016,銀賞,支部,False
72,22,2016,銀賞,支部,False
1062,23,2016,銀賞,支部,False
4750,23,2016,金賞,支部,False
3449,22,2016,金賞,支部,False
642,21,2016,銅賞,支部,False
2169,22,2016,銀賞,支部,False
1218,10,2016,銀賞,支部,False
3048,10,2016,銀賞,支部,False
3764,10,2016,金賞,支部,False
2151,10,2016,金賞,支部,False
407,10,2016,銅賞,支部,False
1956,10,2016,銀賞,全国,False
234,10,2016,銅賞,支部,False
2606,10,2016,銀賞,支部,False
4522,10,2016,銀賞,全国,False
4025,10,2016,金賞,支部,False
4288,10,2016,銀賞,支部,False
941,10,2016,銀賞,全国,False
5024,13,2016,銀賞,支部,False
2558,13,2016,銀賞,支部,False
4722,13,2016,銀賞,支部,False
3966,12,2016,銅賞,支部,False
2654,15,2016,金賞,支部,False
69,12,2016,銅賞,支部,False
2328,14,2016,銅賞,支部,False
132,15,2016,銀賞,全国,False
5085,15,2016,金賞,全国,False
197,14,2016,銅賞,支部,False
1074,12,2016,銀賞,支部,False
3931,14,2016,銅賞,支部,False
3151,14,2016,銅賞,支部,False
2903,15,2016,銀賞,全国,False
4380,15,2016,銀賞,支部,False
2479,15,2016,金賞,支部,False
5137,12,2016,銀賞,支部,False
3894,12,2016,銀賞,支部,False
5096,15,2016,銀賞,支部,False
2103,15,2016,金賞,支部,False
4395,15,2016,金賞,支部,False
4842,13,2016,銀賞,支部,False
3863,11,2016,銀賞,支部,False
3469,11,2016,銅賞,支部,False
1064,7,2016,銅賞,支部,False
1293,8,2016,銅賞,支部,False
1659,9,2016,金賞,全国,False
3647,9,2016,銀賞,全国,False
3635,11,2016,銀賞,支部,False
3876,8,2016,銅賞,支部,False
1662,9,2016,金賞,支部,False
2320,7,2016,金賞,支部,False
440,9,2016,銀賞,支部,False
3604,11,2016,銀賞,支部,False
76,8,2016,銀賞,支部,False
4761,7,2016,銅賞,支部,False
3916,11,2016,銅賞,支部,False
1910,11,2016,金賞,支部,False
1809,9,2016,銅賞,支部,False
5147,9,2016,銀賞,支部,False
1408,9,2016,金賞,支部,False
382,11,2016,銀賞,支部,False
2874,11,2016,金賞,支部,False
638,8,2016,銅賞,全国,False
885,9,2016,金賞,支部,False
1455,11,2016,金賞,支部,False
3196,3,2016,銅賞,支部,False
1540,4,2016,銅賞,支部,False
4282,1,2016,銀賞,支部,False
239,2,2016,銅賞,支部,False
5125,6,2016,銅賞,支部,False
580,5,2016,銅賞,支部,False
1300,1,2016,銅賞,支部,False
1708,6,2016,金賞,支部,False
3781,3,2016,銅賞,支部,False
3125,4,2016,金賞,支部,False
4007,2,2016,銀賞,支部,False
1101,5,2016,金賞,支部,False
2089,3,2016,銀賞,支部,False
4483,1,2016,銅賞,支部,False
2440,4,2016,金賞,支部,False
603,5,2016,銀賞,支部,False
1509,6,2016,金賞,支部,False
13,2,2016,銀賞,支部,False
2532,5,2016,銀賞,支部,False
3840,6,2016,銀賞,全国,False
2111,4,2016,銀賞,支部,False
236,1,2016,銀賞,支部,False
3459,3,2016,銀賞,全国,False
5216,2,2016,銀賞,支部,False
954,6,2016,銀賞,全国,False
2160,46,2016,銀賞,都道府県,False
1235,46,2016,銀賞,都道府県,False
3888,46,2016,銀賞,都道府県,False
2578,46,2016,銀賞,都道府県,False
3998,46,2016,銀賞,都道府県,False
3487,46,2016,銀賞,都道府県,False
4725,46,2016,銀賞,都道府県,False
3643,46,2016,金賞,都道府県,False
4744,46,2016,銀賞,都道府県,False
469,46,2016,銅賞,都道府県,False
3521,46,2016,金賞,都道府県,False
430,46,2016,銅賞,都道府県,False
200,46,2016,銅賞,都道府県,False
4671,46,2016,銀賞,都道府県,False
1550,46,2016,銀賞,都道府県,False
1159,46,2016,銀賞,都道府県,False
4100,46,2016,銀賞,都道府県,False
744,46,2016,銀賞,都道府県,False
2311,46,2016,銅賞,都道府県,False
1073,46,2016,金賞,都道府県,False
731,46,2016,金賞,都道府県,False
3858,45,2016,金賞,都道府県,False
3975,45,2016,銀賞,都道府県,False
4574,45,2016,銀賞,都道府県,False
1813,45,2016,銀賞,都道府県,False
3194,45,2016,銀賞,都道府県,False
848,45,2016,銀賞,都道府県,False
4847,45,2016,銀賞,都道府県,False
4018,45,2016,銀賞,都道府県,False
232,45,2016,銀賞,都道府県,False
4899,45,2016,銀賞,都道府県,False
860,45,2016,銀賞,都道府県,False
2605,45,2016,銀賞,都道府県,False
3696,45,2016,銀賞,都道府県,False
4745,45,2016,銀賞,都道府県,False
3898,45,2016,銀賞,都道府県,False
518,45,2016,銀賞,都道府県,False
1651,45,2016,銀賞,都道府県,False
4235,45,2016,金賞,都道府県,False
1137,45,2016,銀賞,都道府県,False
567,45,2016,銀賞,都道府県,False
696,45,2016,金賞,都道府県,False
3314,45,2016,銀賞,都道府県,False
4330,45,2016,銀賞,都道府県,False
5115,44,2016,銅賞,都道府県,False
3272,44,2016,銅賞,都道府県,False
4485,44,2016,金賞,都道府県,False
571,44,2016,金賞,都道府県,False
1298,44,2016,金賞,都道府県,False
3551,44,2016,銀賞,都道府県,False
92,44,2016,銀賞,都道府県,False
73,44,2016,銀賞,都道府県,False
3355,44,2016,銅賞,都道府県,False
977,44,2016,銅賞,都道府県,False
3745,44,2016,銅賞,都道府県,False
2571,44,2016,銀賞,都道府県,False
1126,44,2016,銀賞,都道府県,False
4831,44,2016,金賞,都道府県,False
3741,44,2016,銅賞,都道府県,False
1785,44,2016,銀賞,都道府県,False
448,44,2016,銅賞,都道府県,False
5179,44,2016,銅賞,都道府県,False
901,44,2016,金賞,都道府県,False
4351,44,2016,銅賞,都道府県,False
2491,44,2016,銅賞,都道府県,False
3438,44,2016,銀賞,都道府県,False
3666,44,2016,銀賞,都道府県,False
3920,44,2016,銀賞,都道府県,False
3339,44,2016,金賞,都道府県,False
1139,44,2016,金賞,都道府県,False
350,44,2016,金賞,都道府県,False
1748,44,2016,銀賞,都道府県,False
3588,44,2016,銀賞,都道府県,False
766,44,2016,銀賞,都道府県,False
684,44,2016,金賞,都道府県,False
4036,43,2016,銀賞,都道府県,False
1847,43,2016,銀賞,都道府県,False
5182,43,2016,金賞,都道府県,False
1333,43,2016,銀賞,都道府県,False
91,43,2016,銀賞,都道府県,False
2209,43,2016,銀賞,都道府県,False
1204,43,2016,銀賞,都道府県,False
4822,43,2016,銀賞,都道府県,False
4676,43,2016,銀賞,都道府県,False
2555,43,2016,銀賞,都道府県,False
154,43,2016,銅賞,都道府県,False
2926,43,2016,銀賞,都道府県,False
2314,43,2016,銀賞,都道府県,False
4471,43,2016,銀賞,都道府県,False
4603,43,2016,銀賞,都道府県,False
402,43,2016,銀賞,都道府県,False
4424,43,2016,銀賞,都道府県,False
2061,43,2016,銀賞,都道府県,False
1093,43,2016,金賞,都道府県,False
3960,43,2016,金賞,都道府県,False
4489,43,2016,銀賞,都道府県,False
3768,43,2016,銀賞,都道府県,False
1113,43,2016,銅賞,都道府県,False
4733,43,2016,銀賞,都道府県,False
4834,43,2016,銀賞,都道府県,False
4462,43,2016,銀賞,都道府県,False
2679,43,2016,銀賞,都道府県,False
621,43,2016,銀賞,都道府県,False
4131,43,2016,銀賞,都道府県,False
2376,43,2016,金賞,都道府県,False
802,43,2016,銀賞,都道府県,False
2979,43,2016,金賞,都道府県,False
617,43,2016,銀賞,都道府県,False
2751,43,2016,金賞,都道府県,False
4549,43,2016,銅賞,都道府県,False
2686,43,2016,銀賞,都道府県,False
5157,43,2016,銀賞,都道府県,False
4339,43,2016,銀賞,都道府県,False
4044,42,2016,銀賞,都道府県,False
2082,42,2016,銅賞,都道府県,False
2307,42,2016,銅賞,都道府県,False
415,42,2016,銀賞,都道府県,False
322,42,2016,銀賞,都道府県,False
983,42,2016,銀賞,都道府県,False
1625,42,2016,銅賞,都道府県,False
3645,42,2016,銀賞,都道府県,False
2650,42,2016,金賞,都道府県,False
3939,42,2016,金賞,都道府県,False
3074,42,2016,銀賞,都道府県,False
4212,42,2016,銅賞,都道府県,False
112,42,2016,銅賞,都道府県,False
4069,42,2016,銅賞,都道府県,False
181,42,2016,金賞,都道府県,False
1125,42,2016,銀賞,都道府県,False
4310,42,2016,銅賞,都道府県,False
1949,42,2016,銅賞,都道府県,False
2621,42,2016,金賞,都道府県,False
5180,42,2016,金賞,都道府県,False
171,42,2016,銀賞,都道府県,False
1161,42,2016,金賞,都道府県,False
570,42,2016,金賞,都道府県,False
4730,42,2016,銀賞,都道府県,False
3671,42,2016,銀賞,都道府県,False
3529,42,2016,銅賞,都道府県,False
2259,42,2016,銀賞,都道府県,False
4854,42,2016,銅賞,都道府県,False
2793,41,2016,銀賞,都道府県,False
463,17,2016,銅賞,都道府県,False
3436,41,2016,金賞,都道府県,False
4741,41,2016,銀賞,都道府県,False
2902,41,2016,銀賞,都道府県,False
1129,41,2016,銀賞,都道府県,False
3681,41,2016,銀賞,都道府県,False
10,41,2016,銅賞,都道府県,False
3706,41,2016,銅賞,都道府県,False
1796,41,2016,銅賞,都道府県,False
3613,41,2016,銀賞,都道府県,False
648,41,2016,金賞,都道府県,False
5004,41,2016,金賞,都道府県,False
1311,41,2016,銀賞,都道府県,False
5210,41,2016,銅賞,都道府県,False
4766,41,2016,銀賞,都道府県,False
5158,41,2016,銅賞,都道府県,False
4914,41,2016,銀賞,都道府県,False
4029,41,2016,銀賞,都道府県,False
4495,41,2016,銀賞,都道府県,False
1285,41,2016,銅賞,都道府県,False
668,41,2016,金賞,都道府県,False
4084,41,2016,銅賞,都道府県,False
514,41,2016,銀賞,都道府県,False
3516,41,2016,銅賞,都道府県,False
3656,41,2016,銀賞,都道府県,False
3167,41,2016,金賞,都道府県,False
5206,41,2016,銀賞,都道府県,False
301,41,2016,銀賞,都道府県,False
4723,41,2016,銀賞,都道府県,False
4978,41,2016,銅賞,都道府県,False
5213,41,2016,金賞,都道府県,False
2062,41,2016,金賞,都道府県,False
1446,41,2016,銅賞,都道府県,False
3011,41,2016,銀賞,都道府県,False
504,41,2016,銅賞,都道府県,False
1245,41,2016,銅賞,都道府県,False
228,41,2016,銅賞,都道府県,False
2774,41,2016,銀賞,都道府県,False
2372,41,2016,銅賞,都道府県,False
1413,41,2016,銀賞,都道府県,False
3394,41,2016,銅賞,都道府県,False
3725,41,2016,銀賞,都道府県,False
3833,41,2016,銀賞,都道府県,False
910,41,2016,銅賞,都道府県,False
4777,40,2016,銅賞,都道府県,False
2098,40,2016,銀賞,都道府県,False
4881,40,2016,金賞,都道府県,False
3451,40,2016,銀賞,都道府県,False
4644,40,2016,銀賞,都道府県,False
2704,40,2016,金賞,都道府県,False
1478,40,2016,銅賞,都道府県,False
4649,40,2016,銀賞,都道府県,False
3195,40,2016,金賞,都道府県,False
4548,40,2016,銀賞,都道府県,False
2616,40,2016,銅賞,都道府県,False
2637,40,2016,銅賞,都道府県,False
3212,40,2016,金賞,都道府県,False
1330,40,2016,銅賞,都道府県,False
2951,40,2016,銅賞,都道府県,False
3935,40,2016,銅賞,都道府県,False
3503,40,2016,金賞,都道府県,False
3825,40,2016,銀賞,都道府県,False
1345,40,2016,銅賞,都道府県,False
1193,40,2016,銀賞,都道府県,False
999,40,2016,銀賞,都道府県,False
823,39,2016,銀賞,都道府県,False
2338,39,2016,銀賞,都道府県,False
2430,39,2016,銀賞,都道府県,False
2040,39,2016,銀賞,都道府県,False
1222,39,2016,銀賞,都道府県,False
4797,39,2016,銀賞,都道府県,False
2348,39,2016,銀賞,都道府県,False
4336,39,2016,銀賞,都道府県,False
3628,39,2016,銀賞,都道府県,False
786,39,2016,銀賞,都道府県,False
4958,38,2016,金賞,都道府県,False
3674,38,2016,銅賞,都道府県,False
1102,38,2016,金賞,都道府県,False
4179,37,2016,銅賞,都道府県,False
2862,37,2016,銀賞,都道府県,False
1040,37,2016,銅賞,都道府県,False
2978,18,2016,銅賞,都道府県,False
2135,37,2016,銀賞,都道府県,False
433,37,2016,銀賞,都道府県,False
1938,37,2016,銀賞,都道府県,False
3265,37,2016,銀賞,都道府県,False
5040,37,2016,銀賞,都道府県,False
1658,37,2016,銅賞,都道府県,False
393,37,2016,銅賞,都道府県,False
3284,37,2016,銅賞,都道府県,False
183,37,2016,金賞,都道府県,False
3855,36,2016,銀賞,都道府県,False
525,36,2016,銅賞,都道府県,False
3122,36,2016,銀賞,都道府県,False
1254,36,2016,金賞,都道府県,False
3820,36,2016,銀賞,都道府県,False
2128,36,2016,金賞,都道府県,False
3349,36,2016,銀賞,都道府県,False
1973,35,2016,銀賞,都道府県,False
3919,35,2016,銀賞,都道府県,False
29,35,2016,金賞,都道府県,False
5201,35,2016,銀賞,都道府県,False
1936,35,2016,銀賞,都道府県,False
2591,35,2016,銀賞,都道府県,False
4442,35,2016,銅賞,都道府県,False
1563,35,2016,銅賞,都道府県,False
742,35,2016,銅賞,都道府県,False
2563,35,2016,銀賞,都道府県,False
3309,35,2016,銀賞,都道府県,False
5123,35,2016,銅賞,都道府県,False
1848,35,2016,金賞,都道府県,False
2063,34,2016,銀賞,都道府県,False
1428,34,2016,銀賞,都道府県,False
815,34,2016,銅賞,都道府県,False
3433,34,2016,銀賞,都道府県,False
1016,34,2016,銀賞,都道府県,False
2422,34,2016,銀賞,都道府県,False
4008,34,2016,銀賞,都道府県,False
4506,34,2016,金賞,都道府県,False
3466,34,2016,銅賞,都道府県,False
2392,34,2016,金賞,都道府県,False
2227,34,2016,金賞,都道府県,False
1964,34,2016,銀賞,都道府県,False
3482,34,2016,銅賞,都道府県,False
5051,34,2016,銀賞,都道府県,False
1499,34,2016,金賞,都道府県,False
578,33,2016,銀賞,都道府県,False
3059,33,2016,銅賞,都道府県,False
2294,33,2016,銀賞,都道府県,False
1694,33,2016,銀賞,都道府県,False
1676,33,2016,銀賞,都道府県,False
2964,33,2016,銅賞,都道府県,False
874,32,2016,銀賞,都道府県,False
3896,32,2016,奨励賞,都道府県,False
2303,32,2016,銅賞,都道府県,False
2948,32,2016,銀賞,都道府県,False
2032,32,2016,銅賞,都道府県,False
3347,32,2016,銀賞,都道府県,False
5112,32,2016,金賞,都道府県,False
3389,32,2016,銀賞,都道府県,False
3332,32,2016,銀賞,都道府県,False
4459,32,2016,銅賞,都道府県,False
3616,32,2016,銀賞,都道府県,False
2930,32,2016,銀賞,都道府県,False
308,32,2016,金賞,都道府県,False
3538,32,2016,金賞,都道府県,False
4294,32,2016,銀賞,都道府県,False
3639,32,2016,銅賞,都道府県,False
4712,32,2016,銅賞,都道府県,False
4009,32,2016,金賞,都道府県,False
1002,32,2016,銀賞,都道府県,False
625,32,2016,銀賞,都道府県,False
1229,32,2016,銀賞,都道府県,False
2688,32,2016,銀賞,都道府県,False
1870,32,2016,金賞,都道府県,False
773,31,2016,失格,都道府県,False
3906,31,2016,銀賞,都道府県,False
2799,31,2016,金賞,都道府県,False
345,31,2016,銀賞,都道府県,False
4052,31,2016,銀賞,都道府県,False
1928,31,2016,金賞,都道府県,False
1546,31,2016,金賞,都道府県,False
2975,31,2016,銀賞,都道府県,False
1448,31,2016,銅賞,都道府県,False
4116,31,2016,金賞,都道府県,False
842,31,2016,銀賞,都道府県,False
4253,31,2016,銀賞,都道府県,False
2590,31,2016,銀賞,都道府県,False
4289,31,2016,銅賞,都道府県,False
2570,31,2016,銀賞,都道府県,False
3568,31,2016,銅賞,都道府県,False
1697,31,2016,銀賞,都道府県,False
2950,31,2016,銅賞,都道府県,False
1406,31,2016,銀賞,都道府県,False
2770,31,2016,銅賞,都道府県,False
3989,31,2016,銀賞,都道府県,False
4449,31,2016,金賞,都道府県,False
1111,31,2016,金賞,都道府県,False
2425,31,2016,金賞,都道府県,False
2915,31,2016,銀賞,都道府県,False
2746,31,2016,銀賞,都道府県,False
1854,31,2016,銀賞,都道府県,False
2545,31,2016,銅賞,都道府県,False
3359,31,2016,銀賞,都道府県,False
622,31,2016,銀賞,都道府県,False
695,31,2016,銀賞,都道府県,False
614,30,2016,銀賞,都道府県,False
2907,30,2016,金賞,都道府県,False
3254,30,2016,銅賞,都道府県,False
3524,30,2016,銀賞,都道府県,False
4101,30,2016,銅賞,都道府県,False
2601,30,2016,金賞,都道府県,False
400,30,2016,銅賞,都道府県,False
4779,30,2016,銀賞,都道府県,False
496,30,2016,銅賞,都道府県,False
838,30,2016,銅賞,都道府県,False
4764,30,2016,金賞,都道府県,False
1512,30,2016,銀賞,都道府県,False
1596,30,2016,銅賞,都道府県,False
4445,30,2016,銀賞,都道府県,False
1324,30,2016,銀賞,都道府県,False
4836,30,2016,金賞,都道府県,False
4146,30,2016,銀賞,都道府県,False
34,30,2016,銅賞,都道府県,False
4633,30,2016,銀賞,都道府県,False
1314,30,2016,銀賞,都道府県,False
4972,30,2016,銅賞,都道府県,False
3190,30,2016,銅賞,都道府県,False
4256,30,2016,銀賞,都道府県,False
1790,30,2016,銅賞,都道府県,False
1581,30,2016,銀賞,都道府県,False
1559,30,2016,銅賞,都道府県,False
1375,30,2016,金賞,都道府県,False
2790,30,2016,銀賞,都道府県,False
5057,30,2016,銀賞,都道府県,False
467,30,2016,銅賞,都道府県,False
2396,30,2016,銅賞,都道府県,False
4657,30,2016,金賞,都道府県,False
2674,30,2016,銅賞,都道府県,False
715,30,2016,金賞,都道府県,False
3270,30,2016,銀賞,都道府県,False
2334,30,2016,金賞,都道府県,False
1292,30,2016,銀賞,都道府県,False
3941,30,2016,銀賞,都道府県,False
979,30,2016,銀賞,都道府県,False
1978,30,2016,金賞,都道府県,False
812,30,2016,銀賞,都道府県,False
2757,30,2016,金賞,都道府県,False
3999,30,2016,銀賞,都道府県,False
4653,30,2016,金賞,都道府県,False
159,29,2016,銀賞,都道府県,False
1756,29,2016,銀賞,都道府県,False
3890,29,2016,金賞,都道府県,False
1187,29,2016,銀賞,都道府県,False
59,29,2016,金賞,都道府県,False
3881,29,2016,銀賞,都道府県,False
711,29,2016,銀賞,都道府県,False
2857,29,2016,銅賞,都道府県,False
2786,29,2016,銅賞,都道府県,False
4453,28,2016,銀賞,都道府県,False
423,28,2016,金賞,都道府県,False
4837,28,2016,金賞,都道府県,False
2487,28,2016,銀賞,都道府県,False
2505,28,2016,金賞,都道府県,False
1020,28,2016,銀賞,都道府県,False
3174,28,2016,銀賞,都道府県,False
5093,28,2016,銀賞,都道府県,False
523,28,2016,銀賞,都道府県,False
4810,28,2016,金賞,都道府県,False
